file,id,type,speaker,status,jp,en
117_4_1.json,2206,Dialog,,ai,た。,shook my shoulder.
117_4_1.json,2208,Dialog,Renge,ai,「聞きまして、聞きまして！？　すごいですわ、,I heard it! I heard it!? This is
117_4_1.json,2209,Dialog,Renge,ai,愛の逃避行ですわよっ！」,amazing! It's a love getaway!
117_4_1.json,2211,Dialog,Haruhi,ai,「はい……？」,「Yes...?」
117_4_1.json,2218,Dialog,Renge,ai,「駆け落ちですわよ、駆け落ち！　なんてロマ,Elopement! How
117_4_1.json,2219,Dialog,Renge,ai,ンチック……」,romantic...
117_4_1.json,2225,Dialog,Renge,ai,「敵対する家同士の争いに巻き込まれ、心身と,"The two people who were hurt both
physically and"
117_4_1.json,2226,Dialog,Renge,ai,もに傷ついた２人は、ついに逃げることを決意,"mentally after getting caught up in
a feud between"
117_4_1.json,2227,Dialog,Renge,ai,なさったの！」,"rival families finally decided to
run away!"
117_4_1.json,2232,Dialog,Renge,ai,「けれど２人は、迫りくる追っ手に捕まってし,"But the two of them were caught by
their"
117_4_1.json,2233,Dialog,Renge,ai,まい……。待ち受けていたはずのバラ色の未来,"pursuers... The rosy future they
were supposed"
117_4_1.json,2234,Dialog,Renge,ai,は閉ざされてしまったのですわ！！」,to be waiting for was shut away!!
117_4_1.json,2235,Dialog,Renge,ai,興奮したれんげちゃんは、すごい勢いで話す。,Excited Renge talks at top speed.
117_4_1.json,2239,Dialog,Haruhi,ai,「あの……。それって、どこからどこまでが事,Um... Which part of that
117_4_1.json,2240,Dialog,Haruhi,ai,実なの？」,is actually true?
117_4_1.json,2245,Dialog,Renge,ai,「ですから――」,So...
117_4_1.json,2247,Dialog,Renge,ai,れんげちゃんの話を根気よく聞いているうちに、,I finally understand after listening
117_4_1.json,2248,Dialog,Renge,ai,ようやくわかってきた。,to Renge's story patiently.
117_4_1.json,2249,Dialog,Renge,ai,要するに、今ウワサとして広まっているのは、,"In other words, the only rumor going"
117_4_1.json,2250,Dialog,Renge,ai,【上級生が駆け落ちして補導された】という,"around is that an upperclassman ran
away"
117_4_1.json,2251,Dialog,Renge,ai,ことだけらしい。,and was picked up by the police.
117_4_1.json,2252,Dialog,,ai,敵対する家同士だの、迫りくる追っ手だのとい,Renge-chan's just imagining
117_4_1.json,2253,Dialog,,ai,うのは、れんげちゃんの妄想のなかだけ。,rival clans and pursuers.
117_4_1.json,2258,Dialog,Renge,ai,「わたくし、この話を聞いたときから忙しいんで,I've been busy with this
117_4_1.json,2259,Dialog,Renge,ai,すの！」,since I heard about it!
117_4_1.json,2260,Dialog,Renge,ai,なんとなくわかるけど……。,I kind of get it...
117_4_1.json,2263,Dialog,Haruhi,ai,「何かあれば、学校側から説明があるだろう,"If there's anything to explain, the
school"
117_4_1.json,2264,Dialog,Haruhi,ai,し……、それまで待つしかないね」,will do it... We can only wait.
117_4_1.json,2269,Dialog,Renge,ai,「もちろん、こんな世紀の恋の結末を知らずに,"Of course, I can't miss"
117_4_1.json,2270,Dialog,Renge,ai,はいられませんわ！」,such an epic love story!
117_4_1.json,2276,Dialog,Renge,ai,「わたくしは恋する乙女の応援団ですわよー！」,"I'm the cheering squad for lovesick
maidens!"
117_4_1.json,2278,Dialog,Renge,ai,たぶんその人たちも、そんな応援はまったく望,I don't think they want that
117_4_1.json,2279,Dialog,Renge,ai,んでないと思うけど……。,kind of support at all...
117_4_1.json,2280,Dialog,Renge,ai,それにしても……。ウワサはかなり広まってる,Still... The rumors have
117_4_1.json,2281,Dialog,Renge,ai,と思って間違いない。,definitely spread.
117_4_1.json,2287,Dialog,,ai,営業も終わって、帰る前に簡単なミーティン,"Work's over, so let's have a quick"
117_4_1.json,2288,Dialog,,ai,グ……。,meeting before we leave...
117_4_1.json,2295,Dialog,Honey,ai,「ふわあ……。今日も楽しかったねえ」,Phew... Today was fun too.
117_4_1.json,2296,Dialog,Honey,ai,ハニー先輩、眠そうだなあ……。,Senior Honey looks so sleepy...
117_4_1.json,2304,Dialog,Mori,ai,「……昼寝が足りなかったか」,...Did you not get enough nap time?
117_4_1.json,2305,Dialog,Mori,ai,……モリ先輩、悩むところがちょっと変。,"...Mori-senpai, you're worrying
about something weird."
117_4_1.json,2319,Dialog,Tamaki,ai,「しかし、今日は盛況だったな」,But things were busy today.
117_4_1.json,2321,Dialog,Kyoya,ai,「来客数は完全に戻っている。つまり、絢爛ホ,"The number of visitors has returned
to normal."
117_4_1.json,2322,Dialog,Kyoya,ai,スト部の影響はすでに消えたと思っていいだろ,"In other words, you can consider the
impact"
117_4_1.json,2323,Dialog,Kyoya,ai,う」,"of the Extravagant Host Club to be
gone."
117_4_1.json,2337,Dialog,Hikaru & Kaoru,ai,「やれやれって感じー」,Sigh...
117_4_1.json,2338,Dialog,Hikaru & Kaoru,ai,あはは……、確かに。一時はどうなることかと,Haha... You're right. I was
117_4_1.json,2339,Dialog,Hikaru & Kaoru,ai,思ったもんね。,worried for a moment there.
117_4_1.json,2353,Dialog,Honey,ai,「う〜ん……。崇〜……、僕もう限界……」,Takashi... I'm at my limit...
117_4_1.json,2358,Dialog,Mori,ai,「すまんが……、先に出る」,Sorry... I'll go first.
117_4_1.json,2362,Dialog,Mori,ai,ついに眠気をおさえられなくなってしまったハ,"Mori-senpai picked up Honey-senpai,
who could"
117_4_1.json,2363,Dialog,Mori,ai,ニー先輩を、モリ先輩が抱え上げた。,no longer hold back his sleepiness.
117_4_1.json,2365,Dialog,Haruhi,ai,「お疲れさまでした」,You did great.
117_4_1.json,2366,Dialog,Haruhi,ai,帰っていく２人を見送っていたら、ふと背後に,"As I watched the two leave, I
suddenly"
117_4_1.json,2367,Dialog,Haruhi,ai,イヤな視線を感じた。,felt an unpleasant gaze on my back.
117_4_1.json,2374,Dialog,Tamaki,ai,「ハルヒ。お父さんにも、お疲れ様は？」,Haruhi. Even for your old man?
117_4_1.json,2383,Dialog,Haruhi,ai,「……鏡夜先輩。自分も失礼します」,"...Kyoya-senpai. I'll take my leave
too."
117_4_1.json,2396,Dialog,Hikaru & Kaoru,ai,「じゃ、僕らも帰ろーっと」,「Let's head home then.」
117_4_1.json,2406,Dialog,Kyoya,ai,「ああ、気をつけてな」,Be careful.
117_4_1.json,2414,Dialog,,ai,#Color[7]#Scale[1.8]スルーされた人,#Color[7]#Scale[1.8]Ignored person
117_4_1.json,2423,Dialog,Kyoya,ai,「大事な娘は反抗期、か……。父親も大変だな、,"My princess is going through her
rebellious phase...?"
117_4_1.json,2424,Dialog,Kyoya,ai,環？」,"Being a father must be tough,
Tamaki?"
117_4_1.json,2433,Dialog,Tamaki,ai,"#Pos[0,20]#Scale[1.4] 「う……、うわあああん！！」",Ahhhhh!!
117_4_1.json,2441,Dialog,,ai,そういえば……。,"Oh, right..."
117_4_1.json,2442,Dialog,,ai,例の不祥事の件、あれだけ学校でウワサになっ,Despite all the rumors about
117_4_1.json,2443,Dialog,,ai,てるみたいだったのに――。みんなは、全然そ,that scandal at school... nobody
117_4_1.json,2444,Dialog,,ai,の話題には触れなかったな。,here even mentioned it.
117_4_1.json,2445,Dialog,,ai,特に鏡夜先輩なんて、いつもなら絶対、詳しく,"Especially Otori-senpai... He would
normally"
117_4_1.json,2446,Dialog,,ai,調べてるはずなのに。,investigate everything thoroughly.
117_4_1.json,2447,Dialog,,ai,……気になるなあ。でも、今は様子をみるしか,...I'm curious. But should I
117_4_1.json,2448,Dialog,,ai,ないのかな。,just wait and see for now?
117_4_1.json,2450,Dialog,,ai,――あ、もうこんな時間か。パソコンをチェッ,"-- Oh, it's this late. I have"
117_4_1.json,2451,Dialog,,ai,クしておかないと。,to check my computer.
117_4_1.json,2453,Dialog,,ai,明日も早いし、もう寝よう……。,"I should go to bed since we start
early tomorrow..."
118_4_2.json,4,Dialog,,ai,#Color[7]#Scale[1.8]放課後,#Color[7]#Scale[1.8]After School
118_4_2.json,5,Dialog,,ai,キーンコーンカーンコーン。,Bing-bong-ching-bong.
118_4_2.json,6,Dialog,,ai,さてと……、そろそろ部室に行かなきゃ。,"All right... I should head to the
club room now."
118_4_2.json,7,Dialog,,ai,カバンを手に席を立つと、先に部室へ行ってい,"As I stood up and grabbed my bag,
Hikaru and the others,"
118_4_2.json,8,Dialog,,ai,たはずの光たちが戻ってきた。,"who had gone ahead to the club room,
returned."
118_4_2.json,20,Dialog,Haruhi,ai,「２人とも、どうしたの？」,What's wrong with both of you?
118_4_2.json,22,Dialog,Hikaru & Kaoru,ai,「今日、ホスト部は休みだってさ」,The host club's off today.
118_4_2.json,24,Dialog,Haruhi,ai,「え？　何で？」,Huh? Why?
118_4_2.json,32,Dialog,Hikaru & Kaoru,ai,「さあ？　知らない」,「I don't know?」
118_4_2.json,33,Dialog,Hikaru & Kaoru,ai,知らないって……。理由を聞いてないはずはな,I don't know... I'm sure
118_4_2.json,34,Dialog,Hikaru & Kaoru,ai,いと思うんだけど。,I asked for the reason.
118_4_2.json,39,Dialog,Hikaru,ai,「とにかく、そういうことだから」,Just let me put it this way.
118_4_2.json,44,Dialog,Kaoru,ai,「僕ら、もう帰るよ」,Let's go home.
118_4_2.json,52,Dialog,Hikaru & Kaoru,ai,「じゃ〜ね〜」,See ya~
118_4_2.json,56,Dialog,Haruhi,ai,「え……。光、馨」,"Wha... Hikaru, Kaoru?"
118_4_2.json,57,Dialog,Haruhi,ai,行っちゃった……。何でいきなり休みなん,She's gone... Why would she suddenly
118_4_2.json,58,Dialog,Haruhi,ai,て……。,take off like this...?
118_4_2.json,70,Dialog,Kurakano,ai,「あの……、ハルヒ君？」,Um... Haruhi-kun?
118_4_2.json,72,Dialog,Sakurazuka,ai,「今日は、ホスト部はお休みなの？」,Is the Host Club off today?
118_4_2.json,75,Dialog,Haruhi,ai,「あ、はい。……すみません。また今度、遊び,"Ah, okay... Sorry. Please come play
again"
118_4_2.json,76,Dialog,Haruhi,ai,にきてください。お待ちしていますから」,sometime. I'll be waiting for you.
118_4_2.json,82,Dialog,Kurakano,ai,「は、はい……」,Y-Yes...
118_4_2.json,88,Dialog,Sakurazuka,ai,「……もちろんです」,Of course.
118_4_2.json,91,Dialog,Sakurazuka,ai,そう言うと、２人とも少し顔を赤くしながら行っ,"Saying that, both of them"
118_4_2.json,92,Dialog,Sakurazuka,ai,てしまった。,blushed slightly and left.
118_4_2.json,94,Dialog,Sakurazuka,ai,それにしても、いきなり休みになるなんて、何,"Still, for it to suddenly be a
holiday..."
118_4_2.json,95,Dialog,,ai,かあったのかな？,Did something happen?
118_4_2.json,96,Dialog,,ai,理由くらいはちゃんと教えてほしかったけど、,"I wanted to know why, but Hikaru"
118_4_2.json,97,Dialog,,ai,光と馨はもういないし。,and Kaoru aren't here anymore.
118_4_2.json,98,Dialog,,ai,……時間もあるから、図書室によって勉強して,"...Since we have time, let's study"
118_4_2.json,99,Dialog,,ai,帰ろう。,at the library before going home.
118_4_2.json,105,Dialog,,ai,相変わらず図書室は静けさからはほど遠い……。,"The library is still far from
quiet..."
118_4_2.json,106,Dialog,,ai,勉強しないで話すだけなら、別のところですれ,"If you're not going to study, why"
118_4_2.json,107,Dialog,,ai,ばいいのに。,don't you go somewhere else?
118_4_2.json,108,Dialog,,ai,……とりあえず参考書だけ探して、勉強は家に,...I'll just find some reference
118_4_2.json,109,Dialog,,ai,帰ってからにしよう。,books and study at home later.
118_4_2.json,110,Dialog,,ai,えーと……、あの辺かな？,Um... over there?
118_4_2.json,113,Dialog,Student 1 (female),ai,「……でしょう？　おどろきましたわ」,...right? I was surprised.
118_4_2.json,115,Dialog,Female student 2,ai,「ええ、おふたりともまだ学校にはいらしてな,"Yeah, they're not at school"
118_4_2.json,116,Dialog,Female student 2,ai,いんですって。やっぱり……」,yet. I guess...
118_4_2.json,118,Dialog,Student 1 (female),ai,「駆け落ちだなんて、信じられませんわ」,I can't believe it's a elopement.
118_4_2.json,120,Dialog,Female student 2,ai,「そうですわよね……」,That's right...
118_4_2.json,121,Dialog,Female student 2,ai,え……？　今のってもしかして……。昨日、小,Huh...? Could it be...? The rumor
118_4_2.json,122,Dialog,Female student 2,ai,百合に聞いたウワサ？,Sayuri told me yesterday?
118_4_2.json,123,Dialog,Female student 2,ai,やっぱり、ずいぶん広まってるんだなあ。,I see... It's spread quite a bit.
118_4_2.json,125,Dialog,Female student 2,ai,まあいいや、参考書を見つけて早く帰ろう。,"Oh well, let's find some reference
books and head home early."
118_4_2.json,131,Dialog,,ai,校門を出ようとしたところで――。,"Just as I was about to leave the
school gate--."
118_4_2.json,138,Dialog,Leo,ai,「……ハルヒくん」,「...Haruhi-kun」
118_4_2.json,140,Dialog,Haruhi,ai,「あれ……？　レオさん、どうしたんですか」,"Hmm...? What's wrong, Leo?"
118_4_2.json,141,Dialog,Haruhi,ai,レオさんに声をかけられた。,I was called by Leo.
118_4_2.json,142,Dialog,Haruhi,ai,……また何かあるのかな。,...Is something else up?
118_4_2.json,150,Dialog,Leo,ai,「そんなに警戒しないでよ。環のことは、この,Don't be so wary. I gave up on
118_4_2.json,151,Dialog,Leo,ai,前の勝負であきらめたから」,Tamaki after our last match.
118_4_2.json,153,Dialog,Haruhi,ai,「そうですか。……今日は、おひとりなんです,I see... You're
118_4_2.json,154,Dialog,Haruhi,ai,ね」,alone today.
118_4_2.json,155,Dialog,Haruhi,ai,いつも一緒にいるはずの、王さんと豪徳寺さん,I don't see Ootori-san
118_4_2.json,156,Dialog,Haruhi,ai,の姿は見あたらない。,and Gouda-san anywhere.
118_4_2.json,164,Dialog,Leo,ai,「ん？　うん……。そんなことより、ハルヒく,"Hmm? Yeah... More importantly,
Haruhi-kun,"
118_4_2.json,165,Dialog,Leo,ai,んたちは、気をつけたほうがいいよ」,you guys should be careful.
118_4_2.json,167,Dialog,Haruhi,ai,「気をつけるって……、何をですか？」,Be careful... about what?
118_4_2.json,172,Dialog,Leo,ai,「詳しいことはボクにもわからないんだけど、,"I don't know the details, but"
118_4_2.json,173,Dialog,Leo,ai,良くないウワサを聞いたから」,I heard some bad rumors.
118_4_2.json,174,Dialog,Leo,ai,……ウワサってもしかして。,...Could it be a rumor?
118_4_2.json,176,Dialog,Haruhi,ai,「ウワサなら自分も知ってますよ。さっき図書,I heard the rumor too. I just
118_4_2.json,177,Dialog,Haruhi,ai,室でも聞きましたから」,overheard it in the library.
118_4_2.json,183,Dialog,Leo,ai,「……もうそんなに広まってるんだ」,...It's already spread that far.
118_4_2.json,185,Dialog,Haruhi,ai,「あの、そのこととホスト部に何か？」,"Is there something about that and
the Host Club?"
118_4_2.json,190,Dialog,Leo,ai,「えっと、それは……。その、とにかく、気を,"Um, well... Anyway,"
118_4_2.json,191,Dialog,Leo,ai,つけてね」,be careful.
118_4_2.json,193,Dialog,Leo,ai,タタタタタタッ……。,Tatatata...
118_4_2.json,196,Dialog,Haruhi,ai,……えっと。,...Um.
118_4_2.json,197,Dialog,Haruhi,ai,いきなり気をつけてねって言われても、何を,"Even if you tell me to be careful,"
118_4_2.json,198,Dialog,Haruhi,ai,どう気をつければいいのかわからないのです,I don't know what exactly
118_4_2.json,199,Dialog,Haruhi,ai,が……。,I should watch out for...
118_4_2.json,200,Dialog,Haruhi,ai,……帰ろう。,...Let's go home.
118_4_2.json,207,Dialog,,ai,眠くなってきちゃったし、今日の勉強はここま,"I'm getting sleepy, so let's call it"
118_4_2.json,208,Dialog,,ai,でにしよう。,a day for today's study session.
118_4_2.json,217,Dialog,Leo,ai,「詳しいことはボクにもわからないんだけど、,"I don't know the details, but"
118_4_2.json,218,Dialog,Leo,ai,良くないウワサを聞いたから」,I heard some bad rumors.
118_4_2.json,223,Dialog,Leo,ai,「えっと、それは……。その、とにかく、気を,"Um, well... Anyway,"
118_4_2.json,224,Dialog,Leo,ai,つけてね」,be careful.
118_4_2.json,227,Dialog,Leo,ai,結局、よくわからない忠告だったけど……。ま,"In the end, it was just confusing"
118_4_2.json,228,Dialog,Leo,ai,あいいか。,advice... I guess that's okay.
118_4_2.json,229,Dialog,Leo,ai,そうそう、忘れないうちにパソコンをチェック,I should check my computer
118_4_2.json,230,Dialog,,ai,しておかないと。,while I'm at it.
118_4_2.json,233,Dialog,,ai,わからないことは考えてもしかたないし……。,"There's no point in thinking about
what I don't understand..."
118_4_2.json,234,Dialog,,ai,明日、環先輩に聞いてみよう。,I'll ask Tama-chan tomorrow.
119_4_3.json,3,Chapter name,,mt,第４話　ホスト部は活動停止せよ,Ep. 4: Shut Down the Host Club
119_4_3.json,7,Dialog,,ai,ガチャ。,Click.
119_4_3.json,10,Dialog,Haruhi,ai,「すみません、遅れました」,Sorry for being late.
119_4_3.json,11,Dialog,Haruhi,ai,#Color[7]#Scale[1.8]ホスト部　営業……中？,#Color[7]#Scale[1.8]Host Club... in session?
119_4_3.json,12,Dialog,Haruhi,ai,……あれ？,...Huh?
119_4_3.json,13,Dialog,Haruhi,ai,お客さんが誰もいない……。いつもなら、結構,There's no one here... It's usually
119_4_3.json,14,Dialog,Haruhi,ai,込んでる時間なのに。,pretty busy at this time.
119_4_3.json,21,Dialog,Honey,ai,「あ、ハルちゃん……」,"Ah, Haru-chan..."
119_4_3.json,23,Dialog,Haruhi,ai,「ハニー先輩……。今日は、お休みじゃないで,Senpai Honey... You're not taking
119_4_3.json,24,Dialog,Haruhi,ai,すよね？」,"the day off today, are you?"
119_4_3.json,37,Dialog,Hikaru & Kaoru,ai,「僕らも知りたいよ」,I want to know too.
119_4_3.json,38,Dialog,Hikaru & Kaoru,ai,カベにもたれていた光と馨が、不機嫌そうな声,"Hikaru and Kaoru, leaning against"
119_4_3.json,39,Dialog,Hikaru & Kaoru,ai,を上げる。,"the wall, grumble unhappily."
119_4_3.json,43,Dialog,Haruhi,ai,「環先輩は……」,Tamaki-senpai...
119_4_3.json,50,Dialog,Kyoya,ai,「環なら理事長室だ」,"「Tama-chan's in the principal's
office.」"
119_4_3.json,52,Dialog,Haruhi,ai,「何かあったんですか？」,Is something wrong?
119_4_3.json,60,Dialog,Mori,ai,「……呼び出しだ」,An summons.
119_4_3.json,61,Dialog,Mori,ai,……呼び出しっていうことは、やっぱり何かあっ,...I guess something did
119_4_3.json,62,Dialog,Mori,ai,たんだ。,happen if they called me.
119_4_3.json,67,Dialog,Kyoya,ai,「ここ数日、広がっているウワサの件は知って,Have you heard about the rumor
119_4_3.json,68,Dialog,Kyoya,ai,いるか？」,that's been spreading lately?
119_4_3.json,82,Dialog,Hikaru,ai,「あー、例のアレ？」,"Oh, that thing?"
119_4_3.json,87,Dialog,Kaoru,ai,「夜の街で大暴れしたっていう」,"Caused a ruckus in the city at
night."
119_4_3.json,90,Dialog,Kaoru,ai,……大暴れ？,...go wild?
119_4_3.json,97,Dialog,Honey,ai,「怪獣まで出てきて、大変だったんだよね」,"It was tough with even monsters
showing up."
119_4_3.json,98,Dialog,Honey,ai,#Scale[1.4]怪獣！？,#Scale[1.4]Monster!?!
119_4_3.json,107,Dialog,Mori,ai,「いや……、怪獣は出なかった」,No... there were no monsters.
119_4_3.json,113,Dialog,Honey,ai,「あれ？　じゃあ何が出たんだろ……。ナマハ,Hmm? Then what could it be...?
119_4_3.json,114,Dialog,Honey,ai,ゲかなあ？」,Could it be Namahage?
119_4_3.json,119,Dialog,Mori,ai,「…………それは……」,...That's...
119_4_3.json,120,Dialog,Mori,ai,あれ……。否定しないってことはもしかして、,Huh...? Not denying it means it
119_4_3.json,121,Dialog,Mori,ai,ナマハゲが？　でも――。,might be the Namahage...? But --
119_4_3.json,125,Dialog,Haruhi,ai,「自分が聞いてた話とは、かなり違うんですけ,It's quite different
119_4_3.json,126,Dialog,Haruhi,ai,ど……」,from what I heard...
119_4_3.json,138,Dialog,Hikaru,ai,「ナマハゲって何か知らないけど」,I don't know what Namahage are.
119_4_3.json,143,Dialog,Kaoru,ai,「鏡夜先輩と見間違えたんじゃないの？」,"Aren't you mistaking me for
Ootori-senpai?"
119_4_3.json,157,Dialog,Honey,ai,「じゃあ、鏡ちゃんが暴れちゃったの？」,"So you're saying Kyoya-chan went
wild?"
119_4_3.json,171,Dialog,,ai,みんなの視線が、鏡夜先輩に集中する……。,"Everyone's eyes are focused on
Kyoya-senpai..."
119_4_3.json,183,Dialog,Kyoya,ai,「……話を進めてもいいかな？」,Can I move on with the story?
119_4_3.json,185,Dialog,Haruhi,ai,「……ど、どうぞ」,...H-Here.
119_4_3.json,194,Dialog,Kyoya,ai,「ウワサについてだが、実際のところは――」,"That's about the rumor, but
actually--"
119_4_3.json,195,Dialog,Kyoya,ai,眼鏡を押し上げて、鏡夜先輩は静かに話し始め,"Pushing up his glasses, Kyoya-senpai"
119_4_3.json,196,Dialog,Kyoya,ai,た。,began to speak quietly.
119_4_3.json,197,Dialog,Kyoya,ai,……以前から付き合っていた２人だけど、家柄,"...They had been dating for a while,
but their"
119_4_3.json,198,Dialog,Kyoya,ai,が合わないっていう理由で、両親からは大反対,"parents strongly opposed it because
they"
119_4_3.json,199,Dialog,Kyoya,ai,を受けていた。,"didn't think their families were
compatible."
119_4_3.json,200,Dialog,Kyoya,ai,おまけに女の子には、幼いころに婚約者が決め,"To make matters worse, girls have
their fiances arranged for them when"
119_4_3.json,201,Dialog,,ai,られていて、２人の仲は引き裂かれることに。,"they're young, so the two of them
are destined to be torn apart."
119_4_3.json,202,Dialog,,ai,それが引き金になって２人は家を出てしまい、,"That was the trigger that made them
run away"
119_4_3.json,203,Dialog,,ai,夜の繁華街をさまよい歩く。そこで警察に補導,"from home and wander around the city
at night."
119_4_3.json,204,Dialog,,ai,されて――。,"There, they were picked up by the
police--."
119_4_3.json,212,Dialog,Kyoya,ai,「……と、言うことだ」,...That's how it is.
119_4_3.json,214,Dialog,Haruhi,ai,「なんだか、ドラマみたいな話ですね」,It's like something out of a drama.
119_4_3.json,216,Dialog,Haruhi,ai,でもそれは２人の問題であって、ホスト部には,"But that's their problem, and it
doesn't seem"
119_4_3.json,217,Dialog,Haruhi,ai,何の関係もなさそうだけど……。,"to have anything to do with the Host
Club..."
119_4_3.json,222,Dialog,Kyoya,ai,「何の関係もない、と言いたいところだが……。,I want to say we're not related...
119_4_3.json,223,Dialog,Kyoya,ai,学校側からは、ホスト部の活動を一時停止する,The school has ordered us to suspend
119_4_3.json,224,Dialog,Kyoya,ai,ように通達された」,host club activities for now.
119_4_3.json,237,Dialog,Hikaru & Kaoru,ai,「意味わかんないよ、鏡夜先輩」,"I don't get it, Kyoya-senpai."
119_4_3.json,239,Dialog,Honey,ai,「何か、他に理由があるの？」,Is there any other reason?
119_4_3.json,246,Dialog,,ai,ハニー先輩の言葉に、不満を言い続けようとし,"Hikaru and Kaoru, who had been
complaining about"
119_4_3.json,247,Dialog,,ai,た光と馨は口を閉じた。,"Honey-senpai's words, stopped
talking."
119_4_3.json,261,Dialog,Kyoya,ai,「補導の件は、学校の力でもみ消したようです,It seems the school covered up
119_4_3.json,262,Dialog,Kyoya,ai,が……。どこからか、その話が流れて広がって,the incident with their influence...
119_4_3.json,263,Dialog,Kyoya,ai,いるんです」,"But somehow, word got out."
119_4_3.json,271,Dialog,Mori,ai,「……２人の問題から、全体に広がったという,It's spread from their
119_4_3.json,272,Dialog,Mori,ai,ことだな」,problem to everyone.
119_4_3.json,273,Dialog,Mori,ai,鏡夜先輩は、静かにうなずいて状況を続けて説,"Kyoya-senpai quietly nodded and
continued"
119_4_3.json,274,Dialog,Mori,ai,明してくれた。,to explain the situation.
119_4_3.json,277,Dialog,Mori,ai,私立で自由な校風とはいえ、こんな問題が起こ,"Even with our private school's lax
atmosphere, we can't"
119_4_3.json,278,Dialog,,ai,るようでは困る――、と、非難の声があがる。,"afford to have such problems --
complaints arise."
119_4_3.json,279,Dialog,,ai,そこになぜか【ホスト部】の存在が持ち出され、,"For some reason, the existence of
the Host Club"
119_4_3.json,280,Dialog,,ai,そんなふしだらな部活があっていいのかという,"comes up, and a debate starts about
whether"
119_4_3.json,281,Dialog,,ai,議論が持ち上がる。,"such an indecent club should even
exist."
119_4_3.json,282,Dialog,,ai,さらに問題になったのは、ホスト部の部長が、,"The fact that the host club
president was the"
119_4_3.json,283,Dialog,,ai,理事長の息子であったこと――。,"chairman's son became an even bigger
issue..."
119_4_3.json,290,Dialog,Kyoya,ai,「ホスト部のような活動を許す理事長は、学校,"It seems that there are those who
say the board of directors is
privatizing"
119_4_3.json,291,Dialog,Kyoya,ai,を私物化しているという指摘もでたそうだ」,"the school by allowing activities
like the Host Club."
119_4_3.json,299,Dialog,Honey,ai,「でも、ホスト部を作ったときには、なんにも,"But when we started the Host Club,"
119_4_3.json,300,Dialog,Honey,ai,言われなかったよね？」,"nobody said anything, right?"
119_4_3.json,308,Dialog,Mori,ai,「……ああ」,「...Yeah.」
119_4_3.json,311,Dialog,Mori,ai,偶然の補導から始まったことだけど、ホスト部,"It started with an accidental
detention, but since"
119_4_3.json,312,Dialog,Mori,ai,が関係してるわけでもないのに、何かおかしい,"the Host Club isn't involved, I
can't shake"
119_4_3.json,313,Dialog,Mori,ai,気がする……。,"off this feeling that something's
wrong..."
119_4_3.json,315,Dialog,Haruhi,ai,「それって……」,That's...
119_4_3.json,327,Dialog,Hikaru & Kaoru,ai,「ただの言いがかりじゃん」,Just nonsense.
119_4_3.json,330,Dialog,Haruhi,ai,「あ、そうそう」,"Oh, right."
119_4_3.json,333,Dialog,Haruhi,ai,めずらしく光たちと意見が合った。でも、本当,"Rarely do Hikaru and Kaoru agree
with me. But"
119_4_3.json,334,Dialog,Haruhi,ai,に言いがかりだと思う。,"I really think they're just
nitpicking."
119_4_3.json,341,Dialog,Kyoya,ai,「須王を良く思わない連中が動いているという,"There's also the possibility that
people who don't"
119_4_3.json,342,Dialog,Kyoya,ai,可能性もあるが……。どちらにしても、つけい,"like Kurakano are behind this...
Either way, it"
119_4_3.json,343,Dialog,Kyoya,ai,る隙を見せたこちらのミスだな」,"was our mistake to let them get the
upper hand."
119_4_3.json,345,Dialog,Haruhi,ai,「それって……」,That's...
119_4_3.json,350,Dialog,Kyoya,ai,「言い忘れていたが、理事長室には知事もおい,"By the way, it seems that the
governor"
119_4_3.json,351,Dialog,Kyoya,ai,でだそうだ」,is also in the principal's office.
119_4_3.json,353,Dialog,Haruhi,ai,"#Pos[0,20]#Scale[1.4]　　　　 「知事！？」",Governor! ?!
119_4_3.json,355,Dialog,Haruhi,ai,なんだか大事件になってるみたいなんだけ,It seems like this has
119_4_3.json,356,Dialog,Haruhi,ai,ど……。,become a big deal...
119_4_3.json,363,Dialog,Honey,ai,「……タマちゃん、大丈夫かなあ」,...I wonder if Tam-chan's okay.
119_4_3.json,376,Dialog,Hikaru,ai,「殿、大丈夫かな……」,"My lord, are you all right...?"
119_4_3.json,392,Dialog,Mori,ai,「鏡夜……」,「Kyoya...」
119_4_3.json,397,Dialog,Kyoya,ai,「残念ですが、どうなるのかはわかりません」,"I'm afraid I have no idea what will
happen."
119_4_3.json,399,Dialog,Haruhi,ai,「そんな、鏡夜先輩……」,"Oh, Kyoya-senpai..."
119_4_3.json,404,Dialog,Kyoya,ai,「詳しいことは環が戻ってきてからになるが、,"I'll have to wait until Tama-chan
gets"
119_4_3.json,405,Dialog,Kyoya,ai,おそらくは――」,"back for details, but probably--"
119_4_3.json,407,Dialog,Kyoya,ai,鏡夜先輩のつぶやきは、誰にも聞こえなかった。,"Kyoya-senpai's muttering went
unheard by everyone."
119_4_3.json,417,Dialog,,ai,ガチャ。,Click.
119_4_3.json,418,Dialog,,ai,扉が開く音が部室にひびき――、環先輩が姿を,"The sound of the door opening echoes
in"
119_4_3.json,419,Dialog,,ai,見せる。,the clubroom -- and Senpai appears.
119_4_3.json,425,Dialog,,ai,暗い表情を見ていると、どんなことを言われた,"Looking at his gloomy expression, I"
